Index,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Song Name,Streams,Artist,Artist Followers,Song ID,Genre,Release Date,Weeks Charted,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord
1184,130,1,2020-05-08--2020-05-15,Zoo York (feat. Fivio Foreign & Pop Smoke),"5,368,705.00",Lil Tjay,"3,559,267.00",3Ddny34bFoYBb8dIGq5lwp,"['brooklyn drill', 'melodic rap', 'nyc rap']",5/8/2020,2020-05-08--2020-05-15,70.00,0.57,0.57,-6.08,0.38,0.04,0.11,92.47,"214,825.00",0.30,F#/Gb
1185,131,1,2020-05-08--2020-05-15,EN CASITA,"5,364,262.00","Bad Bunny, Gabriela","36,177,712.00",2DhNdoHxavs7Qtf5MnhZD0,"['latin', 'reggaeton', 'trap latino']",5/10/2020,2020-05-08--2020-05-15,62.00,0.78,0.76,-8.22,0.09,0.22,0.09,158.09,"176,440.00",0.68,C
1186,71,2,2020-05-01--2020-05-08,Qué Maldición,"4,971,559.00","Banda MS de Sergio Lizárraga, Snoop Dogg","12,140,496.00",2RxC2peY3FtrurYmbbmanr,"['banda', 'corrido', 'norteno', 'regional mexican']",5/1/2020,"2020-05-08--2020-05-15
2020-05-01--2020-05-08",69.00,0.76,0.53,-8.05,0.20,0.21,0.13,177.95,"203,360.00",0.68,A
1187,69,2,2020-05-01--2020-05-08,Nicht verdient,"4,912,914.00","Capital Bra, Loredana","4,093,115.00",7v8OynJxOxHoeS5C2UA9Y7,['german hip hop'],4/29/2020,"2020-05-08--2020-05-15
2020-05-01--2020-05-08",58.00,0.72,0.65,-7.27,0.23,0.38,0.17,77.98,"176,953.00",0.49,B
1188,52,11,2020-02-28--2020-03-06,A Tu Merced,"4,909,499.00",Bad Bunny,"36,177,712.00",4r9jkMEnArtWGH2rL2FZl0,"['latin', 'reggaeton', 'trap latino']",2/29/2020,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",82.00,0.86,0.79,-4.78,0.06,0.17,0.11,92.02,"175,918.00",0.89,C
1189,49,2,2020-05-01--2020-05-08,Demons (feat. Fivio Foreign & Sosa Geek),"4,766,829.00",Drake,"56,327,031.00",05aZ9sAU1YXndHv0FMi9iW,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,"2020-05-08--2020-05-15
2020-05-01--2020-05-08",63.00,0.54,0.77,-3.39,0.34,0.42,0.16,106.87,"204,805.00",0.73,C
1190,42,12,2020-02-28--2020-03-06,Moral of the Story,"4,609,358.00",Ashe,"644,479.00",2nC3QhMI9reBIOWutbU3Tj,"['alt z', 'electropop', 'indie pop', 'pop', 'post-teen pop']",2/14/2019,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28",75.00,0.57,0.41,-8.62,0.04,0.59,0.10,119.81,"201,084.00",0.27,A#/Bb
1191,177,1,2020-05-08--2020-05-15,Can I,"4,603,243.00",Kehlani,"4,894,562.00",0uDdI4fAXCuNhQbmxENdsO,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",5/8/2020,2020-05-08--2020-05-15,68.00,0.57,0.79,-3.75,0.11,0.42,0.10,119.54,"167,810.00",0.61,C#/Db
1192,46,3,2020-04-24--2020-05-01,STARGAZING,"4,499,820.00",Travis Scott,"17,732,077.00",7wBJfHzpfI3032CSD7CE2m,"['rap', 'slap house']",8/3/2018,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01",76.00,0.49,0.79,-3.69,0.04,0.01,0.19,150.01,"270,715.00",0.06,G#/Ab
1193,124,20,2020-01-03--2020-01-10,Eastside (with Halsey & Khalid),"4,397,708.00",benny blanco,"804,613.00",0d2iYfpKoM0QCKvcLCkBao,"['electropop', 'pop', 'pop rap']",7/12/2018,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77.00,0.56,0.68,-7.65,0.32,0.56,0.12,89.39,"173,800.00",0.32,F#/Gb
1194,23,20,2020-01-24--2020-01-31,Suicidal,"4,320,116.00",YNW Melly,"6,332,535.00",4S2uhQE8L9V6p7rj7SiauJ,"['melodic rap', 'trap']",3/13/2020,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",76.00,0.66,0.44,-5.25,0.06,0.47,0.10,139.96,"225,857.00",0.27,A
1195,39,20,2020-01-03--2020-01-10,How Do You Sleep?,"4,313,625.00",Sam Smith,"17,097,317.00",6b2RcmUt1g9N9mQ3CbjX2Y,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",7/19/2019,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",76.00,0.48,0.68,-4.93,0.09,0.15,0.08,110.57,"202,205.00",0.35,C#/Db
1196,4,13,2020-02-14--2020-02-21,No Time To Die,"4,293,009.00",Billie Eilish,"47,061,119.00",73SpzrcaHk0RQPFP73vqVR,"['electropop', 'pop']",2/13/2020,"2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21",75.00,0.38,0.22,-13.27,0.04,0.92,0.08,73.54,"242,265.00",0.05,E
1197,46,1,2020-05-01--2020-05-08,D4L,"10,537,097.00","Future, Drake, Young Thug","56,327,031.00",5fHrHoJKfCgBd35zwIBmUK,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,2020-05-01--2020-05-08,63.00,0.72,0.71,-5.71,0.06,0.01,0.35,170.00,"189,176.00",0.82,C#/Db
1198,51,1,2020-05-01--2020-05-08,Time Flies,"9,904,749.00",Drake,"56,327,031.00",5H4mXWKcicuLKDn4Jy0sK7,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,2020-05-01--2020-05-08,71.00,0.86,0.48,-5.79,0.22,0.20,0.18,86.46,"192,932.00",0.50,A#/Bb
1199,53,1,2020-05-01--2020-05-08,Desires (with Future),"9,628,215.00",Drake,"56,327,031.00",7eYAHC0RbBF9eaqWzT34Aq,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,2020-05-01--2020-05-08,64.00,0.81,0.51,-7.71,0.12,0.28,0.33,145.07,"237,946.00",0.55,F
1200,55,1,2020-05-01--2020-05-08,Not You Too (feat. Chris Brown),"9,284,383.00",Drake,"56,327,031.00",3Q4gttWQ6hxqWOa3tHoTNi,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,2020-05-01--2020-05-08,64.00,0.46,0.45,-9.30,0.05,0.34,0.07,86.32,"269,680.00",0.32,A
1201,67,1,2020-05-01--2020-05-08,Landed,"8,355,036.00",Drake,"56,327,031.00",3KixNgUEaDtrKJVzdqjU5q,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,2020-05-01--2020-05-08,60.00,0.88,0.64,-4.63,0.29,0.01,0.11,163.95,"152,195.00",0.72,G
1202,68,1,2020-05-01--2020-05-08,When To Say When,"8,304,928.00",Drake,"56,327,031.00",5TCBWmEBrin7etRa4Lswr1,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,2020-05-01--2020-05-08,60.00,0.41,0.82,-6.81,0.53,0.25,0.54,170.72,"223,124.00",0.53,C#/Db
1203,70,1,2020-05-01--2020-05-08,Deep Pockets,"8,285,754.00",Drake,"56,327,031.00",3IvMYBE7A3c7to1aEcfFJk,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,2020-05-01--2020-05-08,58.00,0.47,0.82,-3.68,0.16,0.48,0.61,77.89,"222,929.00",0.37,G
1204,73,1,2020-05-01--2020-05-08,War,"7,821,869.00",Drake,"56,327,031.00",1I55Ea0zVoSKs6MqW7DQ3i,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,2020-05-01--2020-05-08,64.00,0.75,0.79,-4.15,0.08,0.29,0.11,144.06,"180,000.00",0.24,A#/Bb
1205,84,1,2020-05-01--2020-05-08,From Florida With Love,"7,216,610.00",Drake,"56,327,031.00",0YkUwXxnTkeJBvt5upeEtP,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,2020-05-01--2020-05-08,64.00,0.79,0.48,-7.84,0.20,0.77,0.10,80.51,"234,783.00",0.48,F#/Gb
1206,89,1,2020-05-01--2020-05-08,Losses,"6,894,756.00",Drake,"56,327,031.00",6fLVTVaHWaEfVKfEgbkf4D,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5/1/2020,2020-05-01--2020-05-08,57.00,0.55,0.57,-7.39,0.35,0.28,0.42,85.69,"271,184.00",0.51,C#/Db
1207,25,6,2020-03-27--2020-04-03,Turks (feat. Travis Scott),"5,594,561.00","NAV, Gunna","2,613,211.00",0lSZh5W0wDeurkGzLYY6hf,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",3/27/2020,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03",70.00,0.89,0.62,-4.43,0.11,0.08,0.54,119.10,"161,377.00",0.39,G
1208,40,4,2020-04-10--2020-04-17,Boyfriend,"5,236,730.00",Selena Gomez,"28,931,149.00",4QnC1bIaMSfDQvF4XDhV5M,"['dance pop', 'pop', 'post-teen pop']",4/9/2020,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17",62.00,0.81,0.51,-6.38,0.17,0.22,0.08,92.05,"161,188.00",0.35,D
1209,29,15,2020-01-24--2020-01-31,What If I Told You That I Love You,"5,234,645.00",Ali Gatie,"1,758,300.00",6USdi8uX5GNAPYziFhisHb,"['canadian hip hop', 'pop']",3/26/2021,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31",69.00,0.60,0.37,-11.14,0.12,0.63,0.06,84.39,"193,668.00",0.23,G
1210,85,2,2020-04-24--2020-05-01,Emotions,"4,901,960.00",Ufo361,"1,700,759.00",3yZCjDTxzZxx1kll1sRjGc,"['german cloud rap', 'german hip hop']",6/12/2020,"2020-05-01--2020-05-08
2020-04-24--2020-05-01",65.00,0.79,0.49,-9.88,0.11,0.39,0.11,98.54,"146,028.00",0.27,G#/Ab
1211,32,5,2020-04-03--2020-04-10,FIND MY WAY,"4,753,495.00",DaBaby,"7,601,122.00",1gVCEnryJhkdQcuC0Kbvor,"['north carolina hip hop', 'rap']",4/17/2020,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10",66.00,0.84,0.62,-6.75,0.18,0.19,0.14,103.00,"139,890.00",0.70,E
1212,37,13,2020-02-07--2020-02-14,Keii,"4,687,605.00",Anuel AA,"18,306,226.00",5eEQCfq7MXQr6aHLNRUZLs,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",2/7/2020,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14",67.00,0.71,0.80,-3.10,0.04,0.40,0.10,88.02,"210,000.00",0.51,C
1213,130,11,2019-12-27--2020-01-03,God's Plan,"4,565,400.00",Drake,"56,327,031.00",6DCZcSspjsKoFjzjrWoCdn,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",6/29/2018,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",82.00,0.75,0.45,-9.21,0.11,0.03,0.55,77.17,"198,973.00",0.36,G
1214,103,4,2020-04-17--2020-04-24,Por Primera Vez,"4,478,685.00","Camilo, Evaluna Montaner","10,580,764.00",0gWbAFRcUyZKdfUxEOuOiD,"['colombian pop', 'reggaeton colombiano']",3/9/2020,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17",70.00,0.72,0.59,-3.95,0.12,0.15,0.08,165.90,"183,547.00",0.71,C#/Db
1215,32,3,2020-04-17--2020-04-24,@ MEH,"4,420,187.00",Playboi Carti,"1,251,372.00",5rffvRUaCvkPnkwMVcQYgZ,[],8/13/2021,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24",1.00,0.88,0.49,-8.11,0.15,0.01,0.07,151.04,"166,799.00",0.40,B
1216,109,5,2020-04-10--2020-04-17,Broke In A Minute,"4,402,281.00",Tory Lanez,"3,828,418.00",4xqIYGwwZTEem9U8A42SPF,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",4/10/2020,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-02-07--2020-02-14",75.00,0.93,0.70,-5.60,0.09,0.14,0.35,120.01,"132,024.00",0.80,C
1217,139,8,2020-03-13--2020-03-20,Fantasias - Remix,"4,401,019.00","Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay","6,096,559.00",0A37XY67wSdGqkGjtfW6aV,"['puerto rican pop', 'trap latino']",3/6/2020,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20",70.00,0.82,0.72,-4.45,0.07,0.21,0.28,94.00,"267,242.00",0.78,C#/Db
1218,38,18,2020-01-31--2020-02-07,SUGAR,"4,362,442.00",BROCKHAMPTON,"1,836,564.00",6U0FIYXCQ3TGrk4tFpLrEA,"['boy band', 'hip hop', 'rap']",8/23/2019,"2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10",75.00,0.45,0.54,-8.21,0.06,0.45,0.19,122.97,"204,533.00",0.52,C#/Db
1219,112,1,2020-04-24--2020-05-01,90-60-111,"5,750,861.00",Shirin David,"559,215.00",3ZdDYeaZzeYnrP4crgXzPk,"['frauenrap', 'german hip hop', 'german pop']",4/23/2020,2020-04-24--2020-05-01,64.00,0.80,0.63,-6.62,0.29,0.10,0.39,143.98,"141,387.00",0.75,D
1220,115,1,2020-04-24--2020-05-01,YOSEMITE,"5,686,981.00",Travis Scott,"17,732,077.00",7lAK3oHbfEnvUQWosrMMpR,"['rap', 'slap house']",8/3/2018,2020-04-24--2020-05-01,75.00,0.79,0.55,-6.57,0.04,0.28,0.12,128.05,"150,043.00",0.14,C
1221,151,1,2020-04-24--2020-05-01,Houdini (feat. Swarmz & Tion Wayne),"4,914,429.00",KSI,"2,010,879.00",3lay6f81Lhy0qp2Uvp4cNJ,['uk hip hop'],4/24/2020,2020-04-24--2020-05-01,58.00,0.57,0.52,-8.05,0.24,0.00,0.13,100.45,"169,355.00",0.70,A#/Bb
1222,166,1,2020-04-24--2020-05-01,Sasuke,"4,701,551.00",Lil Uzi Vert,"11,821,805.00",0ROE31C8Wu4neZoR9stM9e,"['melodic rap', 'philly rap', 'rap', 'trap']",4/24/2020,2020-04-24--2020-05-01,56.00,0.86,0.48,-6.12,0.43,0.00,0.08,145.98,"251,336.00",0.15,C#/Db
1223,47,15,2020-01-31--2020-02-07,Me Gusta,"4,440,661.00","Shakira, Anuel AA","22,136,717.00",5Xhqh4lwJPtMUTsdBztN1a,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",1/13/2020,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24",72.00,0.78,0.70,-5.18,0.07,0.06,0.16,92.01,"190,570.00",0.78,C#/Db
1224,183,1,2020-04-24--2020-05-01,If You’re Too Shy (Let Me Know) - Edit,"4,429,092.00",The 1975,"5,044,278.00",3iEqGBZ2wcpVzhiAcwXVC6,"['modern alternative rock', 'modern rock', 'pop', 'rock']",4/23/2020,2020-04-24--2020-05-01,59.00,0.65,0.81,-4.84,0.03,0.00,0.09,125.64,"239,877.00",0.39,D
1225,80,18,2020-02-07--2020-02-14,"Alone, Pt. II","4,395,061.00","Alan Walker, Ava Max","29,679,430.00",0bMbDctzMmTyK2j74j3nF3,['electro house'],12/27/2019,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77.00,0.67,0.67,-4.31,0.04,0.54,0.13,88.03,"179,053.00",0.61,D#/Eb
1226,97,11,2019-12-27--2020-01-03,Tutu,"4,393,037.00","Camilo, Pedro Capó","10,580,764.00",1nocRtwyNPVtGcIJqfgdzZ,"['colombian pop', 'reggaeton colombiano']",8/9/2019,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",74.00,0.73,0.83,-2.59,0.05,0.27,0.07,146.01,"178,613.00",0.94,A
1227,85,17,2019-12-27--2020-01-03,Hate Me (with Juice WRLD),"4,367,368.00",Ellie Goulding,"9,747,805.00",6kls8cSlUyHW2BUOkDJIZE,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",6/26/2019,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",76.00,0.66,0.77,-4.63,0.05,0.11,0.14,75.03,"186,223.00",0.76,G#/Ab
1228,109,9,2020-02-14--2020-02-21,Still Be Friends (feat. Tory Lanez & Tyga),"4,299,422.00",G-Eazy,"4,894,656.00",0JjM9bKm4wrwohMslcm892,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",2/7/2020,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14",76.00,0.80,0.76,-4.69,0.05,0.01,0.09,104.00,"213,308.00",0.28,G
1229,74,18,2020-03-20--2020-03-27,Blanco,"4,214,147.00",J Balvin,"29,067,437.00",2rc7BkzO8qepMFAxHtOrXc,"['latin', 'reggaeton', 'reggaeton colombiano']",11/15/2019,"2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",66.00,0.87,0.71,-5.40,0.13,0.03,0.09,100.01,"145,800.00",0.59,A
1230,78,1,2020-04-17--2020-04-24,PICK UP (feat. Quavo),"7,065,060.00",DaBaby,"7,601,122.00",5gNOINI5dXZVom2b36LMOd,"['north carolina hip hop', 'rap']",4/17/2020,2020-04-17--2020-04-24,65.00,0.92,0.61,-4.54,0.41,0.09,0.12,129.93,"118,547.00",0.76,C#/Db
1231,102,1,2020-04-17--2020-04-24,JUMP (feat. YoungBoy Never Broke Again),"6,033,348.00",DaBaby,"7,601,122.00",0oT9ElXYSxvnOOagP9efDq,"['north carolina hip hop', 'rap']",4/17/2020,2020-04-17--2020-04-24,62.00,0.90,0.72,-6.26,0.36,0.17,0.25,140.10,"212,093.00",0.97,C
1232,156,1,2020-04-17--2020-04-24,LIGHTSKIN SH*T (feat. Future & jetsonmade),"4,861,875.00",DaBaby,"7,601,122.00",16oi4OiKmkO51l60F5R9kR,"['north carolina hip hop', 'rap']",4/17/2020,2020-04-17--2020-04-24,56.00,0.93,0.58,-4.48,0.37,0.12,0.12,129.99,"111,173.00",0.62,A
1233,16,7,2020-03-06--2020-03-13,That Way - Bonus Track,"4,825,741.00",Lil Uzi Vert,"11,821,805.00",2ajzBr7vwHTEBeqDzcsNRC,"['melodic rap', 'philly rap', 'rap', 'trap']",3/6/2020,"2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13",67.00,0.71,0.60,-5.37,0.04,0.05,0.15,130.01,"212,354.00",0.50,G
1234,162,1,2020-04-17--2020-04-24,No Me Ame,"4,822,090.00","Rvssian, Anuel AA, Juice WRLD","1,397,067.00",2AuWgceaQyfMoI3EGavwGb,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",4/17/2020,2020-04-17--2020-04-24,64.00,0.68,0.77,-4.80,0.09,0.04,0.12,160.10,"180,000.00",0.28,B
1235,80,3,2020-04-03--2020-04-10,I'll Wait,"4,674,532.00","Kygo, Sasha Alex Sloan","7,593,792.00",6Q3K9gVUZRMZqZKrXovbM2,"['edm', 'pop', 'pop dance', 'tropical house']",4/3/2020,"2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10",70.00,0.61,0.65,-6.97,0.06,0.14,0.11,122.98,"215,361.00",0.35,C#/Db
1236,63,6,2020-03-13--2020-03-20,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),"4,618,744.00",Lil Yachty,"7,358,720.00",7wsmIIm0xWmtP7TmACXkJn,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap', 'underground hip hop', 'viral rap']",3/9/2020,"2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20",69.00,0.84,0.62,-4.36,0.05,0.17,0.32,138.07,"206,702.00",0.87,C
1237,180,1,2020-04-17--2020-04-24,BLAME IT ON BABY,"4,616,034.00",DaBaby,"7,601,122.00",0jWm0VyD8p3MrSInczpows,"['north carolina hip hop', 'rap']",4/17/2020,2020-04-17--2020-04-24,57.00,0.88,0.69,-5.73,0.39,0.24,0.14,109.79,"125,907.00",0.86,A
1238,128,3,2020-04-03--2020-04-10,Follow,"4,593,449.00","KAROL G, Anuel AA","17,792,779.00",2w1rq80FIrbxeJy9WYURxw,"['latin', 'reggaeton', 'reggaeton colombiano']",4/1/2020,"2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10",63.00,0.74,0.79,-4.38,0.16,0.67,0.07,169.00,"203,093.00",0.46,G
